"sentiment","avg_noun_sentiment","avg_verb_sentiment","avg_adverb_sentiment","avg_adjective_sentiment","avg_na_sent","avg_tot_sent","last_punctuation","comma_count","._count","X._count","X._count.1"
0,0.017578125,0,0,0,0.0944444444444444,0.0454985119047619,NA,0,0,1,0
0,-0.03125,0,0,-0.03125,0,-0.0104166666666667,"",0,0,0,0
0.5,0.434782608695652,0,0,0,0,0.434782608695652,"",0,0,0,0
0.5,0,0,0,0,0.5,0.5,"",0,0,0,0
0.5,0,0,0,0,0.25,0.25,"",0,0,0,0
0,0,0,0,0,-0.0208333333333333,-0.0208333333333333,"",0,0,0,0
0,0,0,0,0.0625,0,0.0625,"",0,0,0,0
0,0,0,0,0,-0.0208333333333333,-0.0208333333333333,"",0,0,0,0
0,0,0,0,-0.3046875,-0.277777777777778,-0.291232638888889,"",0,0,0,0
0.5,0,0,0,0.5625,0,0.28125,"",0,0,0,0
0,0,0,0,0,-0.0208333333333333,-0.0208333333333333,"",0,0,0,0
0,0,0,0,0,-0.0208333333333333,-0.0208333333333333,"",0,0,0,0
1,0,0,0,0,0.815789473684211,0.815789473684211,"",0,0,0,0
0,0,0,0,0,0,0,"",0,0,0,0
1,0,0,0,0,1,1,"",0,0,0,0
0,-0.06201171875,0,0,-0.00390625,-0.138888888888889,-0.0811414930555556,"?",1,0,0,0
0,0,0,0,0,-0.0208333333333333,-0.0208333333333333,"",0,0,0,0
1,0,0,0,0,0.815789473684211,0.815789473684211,"",0,0,0,0
0,6.103515625e-05,0,0,0.003173828125,0,0.00107828776041667,"",0,0,0,0
1,0.00048828125,0,0,0,0.815789473684211,0.272255345394737,"",0,0,0,0
0,0,0,0,0.875,0,0.875,"?",1,0,0,0
0,0,0,0,0,-0.0208333333333333,-0.0208333333333333,"",0,0,0,0
0,-0.0833333333333333,0,0,0,0,-0.0833333333333333,"",0,0,0,0
0,0.0078125,0,0,0,0,0.00390625,"",0,0,0,0
0,0,0,0,0.0625,0,0.03125,"",0,0,0,0
0,0,0,0,0,-0.0208333333333333,-0.0208333333333333,"",0,0,0,0
1,0,0,0,0,1,1,"",0,0,0,0
0,0,0,0,0,-0.0208333333333333,-0.0208333333333333,"",0,0,0,0
0,0,0,0,0,-0.0104166666666667,-0.0104166666666667,"",0,0,0,0
-0.5,0,0,0,0,-0.5,-0.5,"",0,0,0,0
0,0.09375,0,0,0,0,0.09375,"",0,0,0,0
1,0,0,0,0,0.833333333333333,0.833333333333333,"",0,0,0,0
0,0.046875,0,0,0,0,0.015625,"",0,0,0,0
-0.5,-0.5,0,0,0,-0.5,-0.5,"",0,1,0,0
0,0,0,0,0,0,0,"",0,0,0,0
1,0,0,0,0,1,1,"",0,0,0,0
0,0.0625,0,0,0,-0.0208333333333333,0.0138888888888889,"?",1,0,0,0
0.5,0,0,0,0,0.5,0.5,"",0,0,0,0
0,0,0,0,0,0,0,"",0,0,0,0
0,0,0,0,-0.125,-0.0208333333333333,-0.0729166666666667,"",0,0,0,0
0,0,0,0,0,0,0,"",0,0,0,0
0.5,0,0,0,0,0,0,"",0,0,0,0
0,0,0,0,0,-0.0208333333333333,-0.0208333333333333,"",0,0,0,0
0.5,0.434782608695652,0,0,0,0,0.434782608695652,"",0,0,0,0
0,0,0,0,-0.1875,0,-0.0375,"?",2,0,0,0
0,0,0,-0.0625,0.07421875,0,0.0286458333333333,"",0,0,0,0
0,0,0,0,0,-0.0208333333333333,-0.00520833333333333,"",0,0,0,0
1,0,0,0,0,1,1,"",0,0,0,0
0.5,0,0,0,0,0,0,"",0,0,0,0
-0.5,0,0,0,0.0625,0,0.0625,"",0,0,0,0
-0.5,-0.00341796875,0,0,0.0419921875,0,0.01171875,"",0,0,0,0
0.5,0,0,0,0.5625,0.5,0.354166666666667,"",0,0,0,0
0,0,0,0,0,-0.0208333333333333,-0.0208333333333333,"",0,0,0,0
0,0.0078125,0,0,0,0,0.00390625,"",0,0,0,0
1,0.0357123615436389,0.412109375,0,0.25830078125,0.666666666666667,0.256016113232358,"",0,0,0,0
0.5,0.434782608695652,0,0,0,0,0.434782608695652,"",0,0,0,0
0,0,0,0,0,-0.0104166666666667,-0.0104166666666667,"",0,0,0,0
1,0,0,0,0,1,1,"",0,0,0,0
0.5,0,0,0,0,0,0,"",0,0,0,0
-0.5,0,0,0,0,0,0,NA,0,0,1,0
-0.5,-0.24993896484375,-0.166666666666667,0,-0.0084085464477539,0,-0.0875223477681478,"",0,0,0,0
-0.5,0,0,0,0,-0.5,-0.5,"",0,0,0,0
-0.5,0,0,0,0,-0.0208333333333333,-0.0208333333333333,"",0,0,0,0
1,0,0,0,0,1,1,"",0,0,0,0
0,0,0,0,0,0,0,"",0,0,0,0
0.5,0,0,0,0,0.5,0.5,"",0,0,0,0
